POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT,REB,AST,STL,BLK,TO,DD2,TD3
small-forward,58,28.2,8.9,3.4,7.7,44.3,0.6,1.7,34.4,1.5,2.1,73.9,4.7,4.0,1.1,0.5,1.7,4,0
small-forward,57,22.0,8.8,3.1,7.1,43.5,1.9,4.8,39.0,0.8,1.0,80.7,3.3,1.2,0.6,0.4,0.6,2,0
small-forward,68,24.8,8.8,2.9,7.9,37.5,1.2,3.6,34.4,1.7,2.2,76.9,4.3,1.4,1.1,0.6,1.3,0,0
small-forward,62,25.0,8.6,2.7,6.4,42.7,0.7,2.5,26.6,2.5,3.1,79.6,4.3,1.6,1.1,0.4,1.4,0,0
small-forward,59,23.3,8.5,3.1,5.9,52.7,0.6,2.2,28.0,1.6,2.1,77.2,3.9,1.1,1.0,0.6,0.5,0,0
small-forward,73,25.0,8.3,2.8,6.7,42.8,1.8,4.5,40.5,0.7,0.9,79.1,3.3,1.3,1.2,0.6,0.6,0,0
small-forward,59,27.8,8.0,2.9,6.5,44.5,1.7,4.3,40.2,0.5,0.5,100.0,1.9,2.2,0.5,0.3,0.5,0,0
small-forward,53,28.2,8.0,2.7,6.1,43.8,1.5,3.9,37.2,1.2,1.4,83.8,4.6,1.7,1.3,0.3,1.1,0,0
small-forward,60,18.7,7.0,2.6,5.5,47.1,0.1,0.4,13.0,1.8,2.4,73.4,4.7,1.8,0.8,0.4,1.0,2,0
small-forward,44,16.9,6.5,2.3,5.3,42.7,0.8,2.3,33.0,1.2,1.7,72.0,2.9,0.7,0.4,0.5,0.4,0,0
small-forward,65,17.9,6.4,2.2,6.2,35.9,1.0,3.1,32.7,1.0,1.6,65.3,2.8,0.9,0.4,0.4,0.7,0,0
small-forward,55,15.8,6.3,2.2,4.8,46.8,0.9,2.3,37.5,0.9,1.2,77.3,1.8,0.7,0.4,0.4,0.8,0,0
small-forward,66,14.0,5.9,2.1,4.9,43.8,1.4,3.4,40.0,0.3,0.4,83.3,1.9,0.7,0.3,0.1,0.5,0,0
small-forward,67,19.9,5.8,2.3,4.9,47.4,0.4,1.3,28.2,0.8,1.2,66.7,4.3,2.4,0.8,0.6,1.0,0,0
small-forward,62,23.0,5.8,2.3,4.6,50.2,0.5,1.6,34.7,0.6,1.1,59.1,3.9,1.1,0.9,0.5,0.9,0,0
small-forward,65,16.1,5.5,2.1,5.2,39.6,0.7,2.5,29.4,0.6,0.8,84.0,2.4,0.8,0.2,0.2,0.2,0,0
small-forward,59,18.4,5.5,1.9,4.7,39.6,1.1,2.9,36.8,0.7,0.9,74.1,2.8,1.8,0.7,0.2,0.9,0,0
small-forward,58,18.5,5.4,2.1,4.6,46.1,0.8,2.4,32.6,0.4,0.6,61.1,3.3,0.8,0.4,0.6,0.4,2,0
power-forward,63,30.4,29.5,10.9,19.7,55.3,1.4,4.7,30.4,6.3,10.0,63.3,13.6,5.6,1.0,1.0,3.7,56,4
power-forward,62,34.4,26.1,8.9,17.7,50.3,1.2,3.5,33.0,7.2,8.5,84.6,9.3,3.2,1.5,2.3,2.5,29,0
power-forward,60,35.2,22.9,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,7.3,3.5,1.0,0.9,2.5,12,0
power-forward,24,27.8,22.5,8.8,15.0,58.3,0.3,0.6,42.9,4.8,7.4,64.0,6.3,2.1,0.7,0.4,2.5,2,0
power-forward,41,33.2,21.6,8.6,14.8,58.3,1.4,3.6,40.1,2.9,3.7,80.0,10.1,1.5,0.8,1.6,1.8,22,0
power-forward,48,29.6,21.5,7.1,16.3,43.9,3.3,7.9,41.2,4.0,4.5,87.6,5.7,3.9,1.4,0.4,2.6,5,0
power-forward,72,34.3,19.6,7.7,16.3,47.1,1.8,5.0,36.7,2.4,3.0,80.6,6.9,3.2,0.7,0.6,1.4,11,0
power-forward,64,32.5,19.5,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,9.7,3.1,0.8,0.3,3.0,30,0
power-forward,62,29.6,18.7,5.8,13.2,43.8,2.9,7.1,40.5,4.3,4.8,89.3,5.2,1.9,0.7,0.1,1.2,3,0
power-forward,62,34.8,18.5,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,12.4,5.0,0.8,0.5,2.7,50,4
power-forward,56,31.8,17.6,5.8,13.0,45.0,2.6,7.0,37.4,3.3,3.9,85.4,9.8,3.2,0.6,0.3,2.5,23,0
power-forward,57,28.5,17.4,6.2,13.2,46.9,2.5,6.5,39.4,2.4,3.3,74.7,4.6,1.4,0.7,1.6,1.7,3,0
power-forward,58,32.8,15.4,5.8,13.5,43.0,1.5,3.9,38.5,2.3,2.8,84.5,6.3,1.5,0.8,0.5,1.7,5,0
power-forward,55,27.0,15.4,6.2,12.2,51.2,1.3,3.3,38.5,1.6,2.3,71.8,8.2,1.4,0.5,0.8,2.0,20,0
power-forward,50,29.8,14.7,5.0,11.8,42.5,2.2,6.3,34.4,2.5,3.1,82.4,6.3,1.5,0.8,0.5,1.6,3,0
power-forward,62,32.5,14.4,5.4,12.4,43.7,1.2,3.8,30.8,2.4,3.6,67.4,7.7,3.7,0.8,0.6,1.6,20,1
power-forward,13,25.7,14.2,6.0,12.8,46.7,0.3,1.7,18.2,1.9,2.4,80.6,7.5,0.8,0.5,0.9,1.4,3,0
power-forward,38,24.1,14.0,5.8,11.3,51.0,0.8,3.1,26.9,1.6,2.1,75.3,5.6,1.8,1.2,0.4,1.7,2,0
power-forward,60,27.6,14.0,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,4.6,2.1,0.5,0.2,1.6,4,0
power-forward,48,30.1,13.5,5.3,11.4,46.6,0.5,1.8,28.7,2.4,2.9,82.9,6.1,1.8,0.8,0.2,1.1,3,0
power-forward,73,29.7,13.5,4.4,9.4,47.0,3.7,8.3,44.6,0.9,1.0,93.1,3.2,1.4,0.5,0.3,1.0,1,0
power-forward,62,21.4,13.1,4.6,8.2,56.7,0.9,2.3,38.6,2.9,3.9,74.4,6.3,1.0,0.5,0.9,1.4,12,0
power-forward,70,30.5,12.4,4.4,10.3,42.2,2.3,6.9,33.5,1.4,1.8,79.8,6.6,1.3,1.6,1.3,1.5,7,0
power-forward,44,28.2,12.3,5.1,7.8,64.8,0.0,0.0,0.0,2.1,2.7,78.8,8.1,1.0,0.9,1.3,1.2,13,0
power-forward,58,30.3,12.2,4.6,10.2,45.5,1.5,4.0,37.4,1.5,2.3,64.7,5.4,2.1,0.9,0.8,1.6,4,0
power-forward,64,29.0,12.1,4.3,11.5,37.6,2.3,6.7,33.9,1.1,1.4,79.8,6.0,1.8,0.9,0.4,2.0,8,0
power-forward,58,22.4,12.1,5.1,8.3,61.8,0.4,1.1,35.9,1.5,1.9,75.9,5.9,1.4,0.6,0.8,0.9,3,0
power-forward,34,28.8,11.9,4.6,9.8,47.0,0.9,2.8,34.0,1.8,2.3,77.9,6.8,1.4,1.6,2.3,1.4,5,0
power-forward,62,28.8,11.7,4.6,9.5,48.6,1.2,3.2,39.1,1.2,1.4,86.0,4.4,1.5,0.9,0.3,0.9,1,0
power-forward,51,24.3,11.6,4.1,8.6,48.2,1.1,2.4,43.5,2.3,2.8,81.6,5.7,1.6,0.9,0.6,1.4,5,0
power-forward,72,27.9,11.5,4.4,9.1,48.1,1.9,4.4,41.9,1.0,1.2,82.1,6.4,2.8,0.9,0.6,1.4,10,0
power-forward,11,32.0,11.3,4.5,11.7,38.8,0.5,2.5,22.2,1.6,2.5,66.7,6.6,4.0,0.6,0.5,2.2,1,0
power-forward,66,24.7,10.7,3.9,8.2,47.6,1.3,3.6,35.7,1.6,1.9,84.4,6.2,1.9,0.6,0.2,1.3,9,0
power-forward,65,28.8,10.5,3.5,8.7,40.1,2.1,6.1,34.3,1.5,1.9,77.6,5.9,2.5,1.1,0.4,1.1,6,0
power-forward,64,24.9,10.3,4.2,9.4,44.8,1.2,3.5,35.6,0.7,1.1,58.3,4.9,1.8,1.4,0.4,1.6,2,0
power-forward,66,21.1,10.1,4.0,8.9,45.0,1.0,2.8,35.8,1.1,1.4,76.3,5.1,1.5,0.5,0.3,1.1,5,0
power-forward,56,26.3,10.1,4.1,7.7,53.1,1.0,2.8,35.2,0.9,1.3,67.6,7.3,2.2,1.0,0.4,1.1,12,0
power-forward,39,19.9,9.7,3.5,7.9,45.0,1.1,3.2,33.1,1.6,2.3,67.8,4.5,1.9,0.4,0.3,0.9,1,0
power-forward,58,20.5,9.7,3.5,7.9,44.3,1.5,3.9,38.6,1.1,1.5,77.6,3.8,1.3,0.5,0.3,1.3,1,0
power-forward,71,29.9,9.5,3.4,7.4,46.6,1.6,4.3,37.6,1.1,1.5,72.2,5.7,1.6,0.6,0.5,1.0,5,0
power-forward,48,20.0,9.4,3.3,7.2,46.2,1.3,3.8,33.9,1.5,1.9,80.2,2.8,1.0,0.5,0.4,0.9,0,0
power-forward,74,25.5,9.1,3.2,6.9,46.1,1.6,4.3,37.3,1.1,1.3,84.9,5.2,1.2,0.3,1.1,0.8,2,0
power-forward,51,24.4,9.0,4.1,6.6,61.7,0.0,0.1,14.3,0.8,1.4,56.3,9.8,1.6,0.6,0.9,1.1,18,0
power-forward,32,19.3,8.4,3.2,6.7,47.9,1.0,2.8,36.3,1.0,1.5,64.6,3.7,2.3,0.8,1.0,1.5,0,0
power-forward,67,19.4,8.2,2.7,5.9,46.2,1.4,3.5,40.6,1.3,1.5,86.0,4.6,1.7,0.7,0.3,1.1,3,0
power-forward,68,24.8,8.0,2.9,7.0,41.6,1.8,4.8,36.7,0.5,0.7,68.8,3.3,1.3,1.3,0.5,0.9,0,0
power-forward,43,28.4,8.0,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,6.2,6.2,1.4,0.8,2.3,8,2
power-forward,49,18.1,7.6,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,4.5,1.0,0.7,0.5,1.1,1,0
power-forward,11,26.4,7.0,2.9,6.2,47.1,0.6,1.7,36.8,0.5,0.7,75.0,6.3,1.5,0.5,0.5,1.3,0,0
power-forward,72,34.3,6.9,2.5,5.9,41.5,1.5,4.2,35.8,0.5,0.7,81.3,6.6,1.6,1.1,0.5,1.0,6,0
center,51,29.5,23.0,7.5,15.7,47.7,1.1,3.4,33.1,6.9,8.5,80.7,11.6,3.0,0.9,1.3,3.1,37,0
center,57,31.8,20.4,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,9.5,1.8,0.7,2.0,1.6,25,0
center,73,32.0,19.9,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,9.7,7.0,1.2,0.6,3.1,43,13
center,62,32.2,19.6,8.0,16.7,47.7,1.6,4.7,33.9,2.1,2.7,78.4,10.9,3.6,0.9,0.8,1.4,41,0
center,53,33.1,18.9,7.4,15.0,49.3,1.2,3.0,38.9,3.0,3.6,82.7,7.4,2.4,0.7,1.6,1.4,14,0
center,63,27.8,18.6,7.5,12.9,58.0,0.0,0.3,0.0,3.7,5.6,65.8,7.1,1.7,0.6,1.1,1.7,12,0
center,38,32.5,18.2,8.2,14.9,54.6,0.1,0.3,23.1,1.8,2.3,75.3,11.5,1.9,0.7,1.5,2.1,23,0
center,57,33.0,17.7,7.3,13.8,53.3,0.1,0.6,14.3,3.0,5.2,57.5,15.2,2.7,1.9,1.6,3.6,47,0
center,8,31.6,17.6,6.8,13.6,49.5,0.3,1.3,20.0,3.9,4.4,88.6,10.3,4.0,1.4,2.0,2.4,3,0
center,72,33.6,15.9,6.1,11.0,55.7,0.0,0.2,14.3,3.7,5.3,69.1,10.2,5.1,1.1,1.3,2.8,40,3
center,67,30.0,15.5,6.5,10.5,62.1,0.1,0.1,57.1,2.4,3.6,68.6,13.5,1.2,0.4,2.9,1.8,51,0
center,68,34.3,15.1,5.7,8.2,69.3,0.0,0.0,0.0,3.7,5.9,63.0,13.5,1.5,0.8,2.0,1.9,49,0
center,70,26.4,14.9,6.2,10.6,58.5,0.5,1.3,35.2,2.1,2.9,74.0,11.3,1.9,0.4,1.1,1.8,39,1
center,39,32.8,13.9,6.3,9.9,62.9,0.0,0.0,0.0,1.4,2.7,52.9,13.8,1.2,0.8,1.8,1.6,27,0
center,46,24.9,13.2,5.3,9.1,58.1,0.8,2.0,40.7,1.9,2.5,74.1,7.2,1.8,0.5,1.1,1.2,11,0
center,62,29.5,12.1,4.3,9.5,45.7,1.4,4.0,34.4,2.0,2.7,75.1,6.6,1.2,0.7,2.1,1.4,9,0
center,57,30.2,12.0,5.1,9.9,51.2,0.2,0.4,39.1,1.7,2.8,61.5,10.1,2.1,0.6,0.9,1.8,25,0
center,68,26.7,12.0,4.3,9.9,43.5,1.5,4.8,31.4,1.9,2.2,83.6,4.6,1.5,0.7,2.4,1.0,4,0
center,67,30.2,11.9,4.8,10.6,45.0,1.5,4.2,35.0,0.9,1.2,76.3,6.8,4.0,0.8,0.9,1.2,6,0
center,42,22.3,11.5,4.4,9.1,48.0,1.4,4.0,35.1,1.3,1.8,74.7,5.6,1.6,0.2,0.5,1.2,3,0
center,43,29.2,11.3,4.3,8.0,53.4,0.1,0.7,20.7,2.6,3.5,73.7,9.4,1.2,0.8,0.8,1.7,17,0
center,70,26.5,11.1,4.3,6.6,64.9,0.0,0.1,0.0,2.4,3.9,63.3,9.6,1.6,0.6,1.3,1.1,30,0
center,58,23.1,11.1,4.3,8.3,52.4,0.3,1.3,24.0,2.1,3.1,68.2,7.1,1.5,0.7,0.4,1.3,10,0
center,63,26.7,10.9,4.5,7.6,59.2,0.0,0.0,33.3,1.9,3.2,58.2,9.3,2.3,0.8,1.1,1.5,22,0
center,61,23.1,9.7,4.1,5.6,74.2,0.0,0.0,0.0,1.4,2.4,56.8,7.0,0.6,0.9,2.0,0.6,8,0
center,40,26.5,9.4,3.7,5.7,63.8,0.3,1.0,25.6,1.9,2.8,66.7,5.7,1.5,0.9,0.6,0.9,1,0
center,65,24.1,9.2,3.7,6.6,56.6,0.5,1.5,33.3,1.3,1.8,76.3,6.6,1.7,0.6,1.3,0.8,7,0
center,45,18.6,8.7,3.2,5.9,54.5,0.6,1.8,31.3,1.7,2.1,82.1,4.9,1.2,0.6,0.4,1.5,2,0
center,56,22.0,8.3,3.4,5.1,66.6,0.0,0.0,0.0,1.5,2.2,68.0,10.0,1.9,0.3,0.9,1.3,13,0
center,72,18.4,8.3,3.3,5.3,61.3,0.0,0.0,0.0,1.7,2.3,74.7,7.5,1.1,0.2,0.9,0.8,10,0
center,30,15.6,8.1,3.4,5.4,62.3,0.0,0.1,33.3,1.3,2.1,64.5,4.2,1.2,0.2,0.7,1.3,2,0
center,58,16.9,8.1,3.4,6.0,57.2,0.0,0.1,14.3,1.2,1.7,70.7,7.4,1.0,0.4,0.7,1.0,9,0
center,55,17.6,8.0,3.2,5.8,55.5,0.3,1.1,27.1,1.2,1.9,64.8,5.8,0.9,0.4,0.9,1.0,8,0
center,44,26.4,7.5,2.7,6.3,42.7,1.3,3.4,38.5,0.8,1.1,73.5,6.3,3.3,0.8,0.9,1.3,3,0
center,69,18.9,7.5,2.9,4.0,72.9,0.0,0.1,60.0,1.6,3.1,51.4,7.3,0.7,0.4,1.1,1.2,9,0
center,38,21.3,7.4,2.7,5.5,49.5,0.1,0.7,19.2,1.8,3.0,61.9,5.7,1.3,0.8,1.2,1.2,1,0
center,53,19.4,7.4,2.8,5.2,54.3,0.0,0.0,0.0,1.7,2.8,60.3,5.8,0.9,0.2,0.9,0.9,8,0
center,64,16.9,7.4,2.7,4.0,67.2,0.0,0.1,25.0,1.9,3.0,64.7,4.0,0.9,0.4,0.9,0.8,3,0
center,63,17.4,7.4,2.6,5.8,45.6,0.9,2.4,35.5,1.2,1.6,77.2,5.6,1.2,0.8,0.9,1.0,9,0
center,61,18.5,7.4,3.0,4.4,68.4,0.0,0.0,33.3,1.3,1.7,75.5,4.9,0.9,1.0,1.5,1.1,3,0
center,54,20.3,7.2,3.2,5.6,57.9,0.0,0.0,0.0,0.7,1.2,60.6,5.8,1.3,0.9,1.1,0.7,3,0
center,61,17.3,7.2,2.9,4.7,61.5,0.0,0.1,0.0,1.4,2.5,53.5,5.2,2.5,0.5,0.6,1.3,2,0
center,44,9.6,6.6,2.8,4.8,57.3,0.1,0.4,23.5,1.0,1.3,75.4,4.5,0.5,0.2,0.2,0.7,6,0
center,68,16.6,6.6,2.9,4.5,63.7,0.0,0.1,50.0,0.8,1.2,64.6,5.7,0.5,0.5,1.4,0.8,2,0
center,51,20.3,6.1,2.3,4.6,50.9,1.0,2.5,41.4,0.4,0.5,64.3,5.1,1.1,0.3,0.3,0.8,2,0
center,44,17.6,5.8,2.3,5.8,40.0,0.5,2.4,20.6,0.7,0.8,83.3,5.7,0.5,0.6,0.9,1.3,3,0
center,27,16.2,5.8,2.3,4.3,52.6,0.0,0.1,0.0,1.3,2.1,58.6,4.0,0.7,0.3,0.4,0.9,0,0
center,7,12.4,5.7,2.0,4.0,50.0,0.6,1.3,44.4,1.1,1.4,80.0,2.7,0.9,0.3,0.9,1.4,0,0
center,66,17.7,5.6,2.5,4.0,62.4,0.0,0.0,0.0,0.6,1.3,46.5,5.7,1.8,0.6,1.4,0.8,4,0
center,55,16.1,5.6,2.2,3.2,68.0,0.0,0.2,22.2,1.1,1.5,73.8,3.7,0.6,0.5,0.7,0.5,0,0
point-guard,79,34.2,30.1,10.2,20.2,50.4,5.1,11.2,45.4,4.6,5.1,90.8,5.4,6.7,2.1,0.2,3.3,15,2
point-guard,75,35.7,25.1,8.2,19.7,41.9,3.1,8.1,37.5,5.5,6.2,89.2,4.0,6.8,0.9,0.4,3.2,15,0
point-guard,80,34.4,23.5,8.2,18.1,45.4,1.3,4.3,29.6,5.8,7.2,81.2,7.8,10.4,2.0,0.3,4.3,54,18
point-guard,77,37.0,21.2,6.6,15.6,42.7,2.8,7.1,38.8,5.2,6.4,81.1,4.7,6.4,2.1,0.4,2.9,12,1
point-guard,81,35.6,20.9,7.0,16.4,42.7,2.2,6.0,37.1,4.6,5.4,84.7,4.4,5.2,1.6,0.5,2.1,3,0
point-guard,77,36.2,19.9,7.4,17.5,42.4,1.5,4.3,35.1,3.5,4.5,79.1,4.9,10.2,1.9,0.8,4.1,49,4
point-guard,53,31.5,19.6,7.4,16.6,44.8,1.6,4.9,32.1,3.2,3.6,88.5,3.0,4.7,1.1,0.3,2.3,1,0
point-guard,52,36.0,19.6,7.1,17.2,41.5,2.3,6.8,34.2,3.0,3.5,85.2,3.9,5.1,1.2,0.4,3.4,4,1
point-guard,74,32.7,19.5,7.0,15.1,46.2,1.6,4.4,37.1,4.0,4.4,89.6,4.2,10.0,2.1,0.2,2.6,38,0
point-guard,79,30.7,18.8,6.8,15.7,43.4,1.5,4.2,35.3,3.7,4.3,86.3,3.2,6.2,0.7,0.1,2.8,9,0
point-guard,65,28.2,16.8,6.3,14.4,43.8,1.3,4.0,33.6,2.8,3.3,84.3,3.0,6.0,1.4,0.3,2.6,5,0
point-guard,66,31.8,16.4,6.8,15.9,42.7,0.7,2.3,29.3,2.2,2.7,79.3,3.4,4.7,0.7,0.2,2.7,1,0
point-guard,79,28.5,15.7,5.5,12.5,43.9,1.4,3.5,40.0,3.3,3.9,83.7,2.7,5.9,1.2,0.3,2.8,4,0
point-guard,79,32.3,15.5,6.0,13.9,43.3,1.4,4.1,34.7,2.1,2.6,80.4,4.0,2.4,1.1,0.1,1.7,1,0
point-guard,56,31.4,15.3,5.3,12.4,42.2,1.4,3.8,36.3,3.4,4.1,83.4,2.9,6.1,1.2,0.3,1.5,4,0
point-guard,76,33.4,15.2,6.0,13.4,44.8,1.9,5.4,36.1,1.3,1.6,78.0,2.9,2.1,1.5,0.3,1.4,0,0
point-guard,72,32.8,14.1,5.8,12.2,47.7,0.9,2.8,31.2,1.7,2.3,72.7,3.8,5.8,1.0,0.2,2.6,5,0
point-guard,65,32.4,14.1,4.9,11.9,41.4,1.5,4.3,34.4,2.8,3.2,86.9,2.9,5.8,0.9,0.2,2.3,4,0
point-guard,74,30.0,14.0,5.1,10.5,48.6,1.2,2.9,40.1,2.6,3.1,85.8,2.3,4.3,1.0,0.1,1.8,4,0
point-guard,80,28.2,13.2,4.9,12.0,41.0,1.6,4.6,35.1,1.8,2.4,73.7,3.4,3.3,1.2,0.2,2.5,1,0
point-guard,77,29.1,12.6,5.2,12.6,41.1,0.7,2.2,32.9,1.6,2.3,69.3,4.0,6.5,1.1,0.3,2.3,12,0
point-guard,74,34.1,12.1,4.4,10.0,44.1,1.7,4.2,40.8,1.5,2.0,76.0,4.0,3.5,1.1,0.2,1.4,0,0
point-guard,72,35.2,11.9,4.9,10.9,45.4,0.9,2.4,36.5,1.2,2.1,58.0,6.0,11.7,2.0,0.1,3.9,37,6
point-guard,80,20.3,11.0,4.1,9.8,42.1,1.0,3.0,32.2,1.8,2.3,79.1,2.6,4.4,0.9,0.1,2.3,2,0
point-guard,64,21.3,10.6,4.1,9.9,41.3,1.4,4.0,34.4,1.0,1.3,81.7,1.8,2.3,0.5,0.1,1.3,0,0
point-guard,45,26.6,10.6,4.4,10.8,40.5,0.7,2.3,32.4,1.2,1.4,80.0,3.4,3.7,0.8,0.1,1.7,2,0
point-guard,76,30.6,10.1,2.9,7.7,37.4,0.8,2.5,32.6,3.5,4.1,84.7,4.3,8.6,2.1,0.1,2.5,14,0
point-guard,71,28.7,9.9,3.6,8.4,43.4,1.7,4.4,40.0,0.8,1.2,68.2,3.5,3.4,1.3,0.4,1.3,1,0
point-guard,40,20.2,9.8,3.8,8.1,46.5,1.0,2.5,41.0,1.2,1.4,85.5,2.1,1.2,0.5,0.0,0.7,0,0
point-guard,12,24.3,9.2,3.5,8.3,42.0,1.3,3.8,35.6,0.8,0.8,100.0,2.1,3.1,1.3,0.2,1.5,0,0
point-guard,61,27.3,9.1,3.0,8.7,34.8,1.0,4.0,25.3,2.1,2.7,77.7,4.2,3.0,1.5,0.3,1.3,2,1
point-guard,58,22.0,8.9,3.2,7.6,41.3,0.3,1.4,24.1,2.3,2.7,82.9,2.7,2.4,0.7,0.1,1.3,0,0
point-guard,61,20.7,8.7,3.0,7.3,41.1,1.3,3.3,39.9,1.4,1.6,84.8,2.3,2.6,1.1,0.1,1.0,1,0
point-guard,81,20.5,8.5,3.2,7.6,42.5,1.5,4.0,38.4,0.6,0.7,81.0,2.0,2.8,0.7,0.1,0.9,0,0
point-guard,80,25.6,8.5,3.2,7.3,43.9,0.4,1.4,27.3,1.7,2.2,76.4,2.6,3.1,0.8,0.3,1.3,0,0
point-guard,41,18.2,8.2,3.2,7.4,43.7,0.9,2.5,35.3,0.9,1.0,90.5,1.8,2.4,0.3,0.1,1.4,0,0
point-guard,76,24.6,7.5,2.7,6.7,40.5,1.3,3.1,41.0,0.8,0.9,86.4,2.1,4.4,0.6,0.1,1.5,1,0
point-guard,81,19.8,6.1,2.7,5.7,47.0,0.4,1.1,34.8,0.3,0.5,63.4,3.1,4.5,1.2,0.1,1.7,0,0
point-guard,81,18.5,5.9,2.2,5.2,43.1,0.8,2.0,39.5,0.6,0.9,74.3,1.5,2.1,0.8,0.0,1.3,0,0
point-guard,23,20.0,5.7,2.0,6.0,32.6,0.8,3.2,24.7,1.0,1.1,84.6,2.0,4.0,0.4,0.0,1.7,0,0
point-guard,62,19.5,5.3,1.9,4.9,38.4,1.1,3.2,34.7,0.5,0.7,75.6,1.6,2.4,1.2,0.2,1.1,0,0
point-guard,51,14.5,5.1,1.9,4.5,41.9,0.3,0.9,33.3,1.0,1.5,71.6,2.2,3.2,0.6,0.0,1.3,2,0
point-guard,57,12.2,5.0,2.0,4.9,41.0,0.6,1.9,32.4,0.3,0.4,79.2,1.5,1.9,0.6,0.1,0.8,0,0
point-guard,12,13.3,4.8,1.6,4.5,35.2,0.1,0.8,10.0,1.6,2.8,57.6,1.4,1.8,0.3,0.0,0.6,0,0
point-guard,44,16.1,4.7,2.0,4.5,43.4,0.3,1.0,34.1,0.4,0.5,90.0,1.6,2.6,0.3,0.0,1.2,1,0
point-guard,53,16.4,4.5,1.8,4.3,42.2,0.3,1.2,26.2,0.5,0.5,93.1,1.7,3.4,0.5,0.1,1.5,0,0
point-guard,7,24.1,4.4,2.0,5.6,35.9,0.0,0.7,0.0,0.4,0.6,75.0,3.6,3.0,1.3,0.4,1.3,0,0
point-guard,58,17.0,4.4,1.6,4.1,38.8,0.9,2.6,34.4,0.3,0.3,80.0,1.5,3.4,0.4,0.1,1.4,0,0
point-guard,33,19.9,4.3,1.4,4.2,34.3,0.4,1.5,29.2,1.0,1.2,87.2,2.0,2.7,0.6,0.2,0.8,0,0
point-guard,37,15.5,4.2,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,1.3,2.9,0.8,0.1,0.9,0,0
shooting-guard,82,38.1,29.0,8.7,19.7,43.9,2.9,8.0,35.9,8.8,10.2,86.0,6.1,7.5,1.7,0.6,4.6,23,3
shooting-guard,82,32.2,22.2,7.2,16.9,42.8,2.0,5.7,35.9,5.8,6.6,87.1,3.0,6.2,1.1,0.1,2.7,7,0
shooting-guard,80,33.3,22.1,8.1,17.3,47.0,3.5,8.1,42.5,2.4,2.8,87.3,3.8,2.1,0.8,0.6,1.7,0,0
shooting-guard,80,34.8,20.8,8.0,17.9,44.8,2.5,5.9,41.7,2.3,2.8,82.7,3.2,4.3,1.2,0.3,2.5,2,0
shooting-guard,31,34.2,20.4,7.2,15.9,45.3,1.5,4.2,37.2,4.5,5.5,80.2,4.0,6.1,2.0,0.6,3.5,3,0
shooting-guard,74,30.5,19.0,7.3,16.0,45.6,0.1,0.6,15.9,4.4,5.5,79.3,4.1,4.6,1.1,0.6,2.7,2,0
shooting-guard,55,31.1,17.4,6.5,14.5,44.9,1.9,4.9,38.7,2.5,3.2,76.7,3.4,2.9,1.0,0.2,2.0,0,0
shooting-guard,75,28.0,16.3,5.6,11.7,48.0,2.7,5.6,47.5,2.4,2.7,88.8,1.9,1.4,0.6,0.1,1.0,0,0
shooting-guard,72,33.0,16.0,5.9,13.5,43.8,1.4,3.9,34.8,2.8,3.4,83.0,4.8,3.9,1.6,0.8,2.1,3,1
shooting-guard,79,32.5,15.4,5.4,11.8,46.2,2.0,4.9,40.0,2.5,3.0,83.6,2.8,2.7,1.2,0.0,1.7,0,0
shooting-guard,67,28.5,15.3,4.2,10.3,40.8,1.6,4.8,34.4,5.3,6.3,83.0,2.5,2.5,0.9,0.3,1.6,0,0
shooting-guard,45,32.9,15.2,5.1,12.3,41.8,2.5,6.5,38.4,2.5,2.8,88.8,2.2,2.7,1.0,0.3,1.6,0,0
shooting-guard,25,30.6,15.2,5.4,12.6,43.3,1.3,3.4,38.8,3.0,3.7,79.6,5.2,6.6,1.3,0.3,2.9,6,0
shooting-guard,79,32.2,14.5,5.2,12.3,42.0,2.0,5.7,35.9,2.2,2.5,86.0,3.4,2.7,0.9,0.2,1.6,0,0
shooting-guard,76,36.7,14.5,5.3,12.6,42.0,1.5,4.9,30.9,2.4,3.0,81.1,3.7,1.8,1.4,0.2,1.4,1,0
shooting-guard,82,28.7,14.4,5.2,12.0,43.2,1.4,4.0,34.5,2.6,3.3,80.6,5.8,2.5,0.9,0.5,1.7,6,0
shooting-guard,79,26.9,14.2,4.8,11.9,40.4,1.5,4.4,34.0,3.1,3.4,90.4,1.8,2.3,0.7,0.2,1.4,0,0
shooting-guard,82,28.0,14.0,5.3,11.7,45.2,1.5,3.9,38.9,2.0,2.5,79.3,2.8,3.1,0.8,0.2,1.9,0,0
shooting-guard,81,33.8,13.8,5.4,12.6,42.7,1.1,3.5,30.9,2.0,2.5,78.6,3.3,4.7,1.9,0.5,2.5,1,0
