HT,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT,REB,AST,STL,BLK,TO,DD2,TD3
185,point-guard,63,23.0,9.5,3.6,9.3,38.4,1.1,3.4,31.3,1.2,1.5,80.4,3.2,2.1,0.8,0.2,0.9,1,0
191,point-guard,80,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,3.7,8.1,1.7,0.5,3.4,17,2
193,point-guard,82,26.5,9.2,3.3,7.5,44.0,0.7,2.4,29.1,1.9,2.6,75.2,2.1,2.8,0.6,0.1,0.9,0,0
185,point-guard,82,28.9,8.4,3.2,7.2,43.9,1.0,2.4,40.5,1.1,1.3,79.1,3.8,7.4,0.9,0.0,1.8,11,1
185,point-guard,82,27.4,8.1,3.1,7.7,39.8,0.4,1.6,26.9,1.5,2.1,75.1,3.0,4.9,1.0,0.0,1.9,5,0
178,point-guard,68,19.9,7.9,3.0,6.4,47.9,0.0,0.1,0.0,1.8,2.4,74.2,1.0,4.2,0.6,0.1,1.1,6,0
180,point-guard,74,23.6,7.9,3.1,7.0,44.0,0.3,0.8,35.6,1.4,1.6,89.7,2.0,4.4,1.2,0.1,1.3,0,0
183,point-guard,71,20.5,7.8,3.1,7.3,42.7,0.9,2.0,44.7,0.7,0.9,76.2,1.7,3.5,0.7,0.0,1.4,0,0
191,point-guard,79,20.8,7.7,2.4,6.2,38.9,1.2,3.1,38.5,1.7,2.0,84.5,2.7,2.3,0.7,0.0,1.2,0,0
180,point-guard,67,22.8,7.2,2.7,6.7,40.0,0.1,0.5,12.1,1.7,2.0,83.8,2.4,3.0,1.4,0.1,1.4,0,0
178,point-guard,53,21.7,7.0,2.7,6.3,42.2,0.0,0.2,25.0,1.6,2.2,75.7,2.1,5.7,1.5,0.1,2.1,7,0
180,point-guard,29,20.1,6.7,2.6,6.6,38.5,0.8,2.4,33.8,0.7,0.9,77.8,2.0,2.7,0.5,0.1,1.1,0,0
185,point-guard,82,22.6,6.6,2.5,5.3,47.0,0.3,0.7,44.4,1.3,1.5,82.5,2.0,4.3,0.8,0.0,1.4,1,0
193,point-guard,81,21.3,5.7,1.7,4.4,38.8,0.0,0.0,50.0,2.3,2.8,82.4,2.3,3.6,0.8,0.0,1.3,1,0
185,point-guard,62,14.1,5.2,1.8,5.3,34.1,0.7,2.6,28.4,0.8,1.2,67.1,1.1,1.5,0.6,0.1,1.0,0,0
188,point-guard,63,16.8,5.2,1.8,4.8,37.3,0.8,2.6,32.3,0.7,0.9,81.0,2.0,3.2,1.1,0.2,1.2,1,0
191,point-guard,67,16.2,5.1,1.7,4.2,40.1,1.0,2.8,37.1,0.6,0.9,72.9,1.5,2.1,0.3,0.0,0.9,0,0
183,point-guard,23,16.7,5.0,1.7,4.0,42.4,0.3,1.0,31.8,1.3,1.7,79.5,1.2,2.1,0.5,0.1,1.5,0,0
,point-guard,50,12.1,4.4,1.6,3.9,42.0,0.6,1.5,37.3,0.6,0.8,79.5,1.3,1.7,0.4,0.0,0.7,0,0
188,point-guard,39,15.6,4.4,1.5,4.5,33.7,0.4,1.5,24.1,1.0,1.3,79.6,1.3,2.6,0.6,0.1,1.4,0,0
185,point-guard,46,22.8,4.3,1.9,5.7,34.2,0.0,0.4,5.3,0.4,0.8,52.8,2.5,4.7,1.1,0.1,1.6,2,0
191,point-guard,14,11.1,4.1,1.6,4.1,38.6,0.3,1.0,28.6,0.7,0.9,83.3,0.2,0.9,0.3,0.2,0.7,0,0
165,point-guard,68,11.2,4.1,1.6,4.0,40.0,0.2,0.6,31.0,0.7,0.9,77.0,0.8,2.1,0.3,0.0,0.6,0,0
183,shooting-guard,60,43.7,31.4,11.1,27.8,39.8,1.3,4.5,29.1,7.9,9.8,81.2,4.5,5.5,2.8,0.2,4.0,4,1
203,shooting-guard,76,38.3,25.6,9.4,20.9,45.1,1.4,3.7,36.4,5.5,7.3,74.8,7.9,5.3,1.6,1.0,2.5,24,1
198,shooting-guard,60,39.8,24.7,9.3,21.8,42.8,2.0,5.2,38.7,4.1,5.1,79.8,5.2,4.0,1.6,0.7,2.6,5,0
198,shooting-guard,60,34.9,22.9,9.2,22.1,41.6,0.2,0.9,18.9,4.4,5.6,79.0,5.7,5.2,1.4,0.4,2.7,8,0
196,shooting-guard,69,36.6,21.8,7.7,16.6,46.2,3.3,7.7,43.4,3.1,3.6,87.3,4.5,3.9,1.3,0.3,2.3,3,0
193,shooting-guard,74,42.1,21.7,8.0,18.4,43.8,2.0,5.1,39.5,3.6,4.2,85.0,4.1,2.5,1.5,0.5,2.4,1,0
201,shooting-guard,69,39.9,20.6,8.2,17.8,46.3,1.1,3.2,33.9,3.0,3.6,83.7,5.2,3.3,0.9,0.4,1.7,5,0
203,shooting-guard,83,38.0,20.4,8.0,17.6,45.5,1.1,3.0,36.2,3.4,4.0,83.9,4.5,4.3,0.9,0.5,2.4,5,0
198,shooting-guard,77,37.8,20.4,7.4,16.9,43.7,1.8,4.5,39.3,3.8,4.4,87.0,3.3,2.5,0.7,0.1,2.2,1,0
198,shooting-guard,63,35.0,20.0,7.5,17.2,43.5,0.3,0.7,38.1,4.8,5.3,89.0,3.4,2.7,0.6,0.2,2.1,0,0
196,shooting-guard,81,41.1,19.4,7.1,17.5,40.4,1.8,5.0,36.0,3.5,4.3,82.1,3.7,3.9,1.2,0.2,2.8,0,0
188,shooting-guard,78,38.0,19.3,6.7,15.6,43.0,2.2,5.7,38.7,3.6,4.4,83.5,3.5,5.7,1.8,0.2,2.3,8,0
201,shooting-guard,81,38.4,19.1,8.1,17.2,46.9,0.6,1.5,39.3,2.4,2.8,84.5,9.9,2.0,1.8,1.1,1.8,43,0
201,shooting-guard,82,38.0,18.7,7.4,14.6,50.7,1.1,2.3,45.5,2.8,3.3,83.1,4.8,3.1,0.8,0.3,2.2,5,0
198,shooting-guard,81,39.0,18.3,6.4,14.8,43.2,1.8,4.7,39.0,3.7,4.4,83.7,4.7,3.2,1.4,1.0,1.8,2,0
196,shooting-guard,74,31.7,17.0,6.6,14.0,46.9,0.9,2.3,38.4,2.9,3.9,74.1,6.0,2.8,1.5,0.3,2.6,7,0
201,shooting-guard,79,36.6,16.5,5.2,11.6,45.3,2.3,5.6,40.6,3.7,4.1,91.1,2.8,3.2,1.1,0.1,1.5,0,0
203,shooting-guard,63,33.7,15.2,5.6,12.7,43.8,1.8,4.8,38.3,2.2,2.9,76.2,4.3,3.1,0.7,0.4,1.7,3,0
198,shooting-guard,80,32.9,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,4.3,3.0,1.3,0.4,2.0,1,0
,shooting-guard,81,37.5,14.4,5.0,9.8,50.8,2.0,4.8,42.4,2.4,2.9,84.6,5.4,5.3,1.8,0.5,2.0,8,0
,shooting-guard,67,37.1,14.2,5.4,13.6,40.0,1.3,3.8,33.2,2.1,2.8,73.4,2.1,3.5,1.1,0.2,1.8,1,0
201,shooting-guard,63,31.6,14.0,5.3,12.2,43.8,1.3,3.7,36.4,2.0,2.7,75.1,3.5,2.4,1.2,0.2,1.4,0,0
201,shooting-guard,53,32.4,13.9,5.9,14.8,39.7,0.3,1.2,29.0,1.8,2.2,79.8,3.4,2.4,0.6,0.2,1.7,0,0
,shooting-guard,82,31.7,13.4,5.3,11.5,46.6,1.2,3.0,40.5,1.6,2.1,74.4,3.4,2.6,1.6,0.4,1.3,0,0
185,shooting-guard,82,31.3,13.4,4.9,9.5,51.7,0.3,1.0,32.1,3.4,3.9,85.7,3.2,8.2,1.9,0.3,2.5,21,0
196,shooting-guard,73,28.1,12.3,4.7,11.1,42.3,0.2,1.3,19.4,2.6,3.5,73.7,3.4,4.3,1.5,0.3,2.3,5,0
196,shooting-guard,48,30.6,12.2,4.6,10.2,44.9,1.1,2.7,39.8,2.0,2.5,78.7,4.0,3.7,1.2,0.3,1.9,1,0
198,shooting-guard,81,34.5,12.0,4.2,9.1,46.0,1.1,3.2,35.2,2.5,3.0,85.1,4.6,4.2,2.0,0.3,2.0,1,0
198,shooting-guard,82,23.8,11.7,4.6,9.5,48.1,0.1,0.4,31.4,2.4,3.0,79.0,3.0,2.2,0.8,0.3,1.8,0,0
203,shooting-guard,77,28.7,11.6,4.0,8.9,45.5,1.5,3.2,47.2,2.1,2.4,87.8,2.5,2.0,0.7,0.2,1.4,0,0
193,shooting-guard,71,23.5,11.5,4.4,10.8,41.0,1.3,3.4,37.1,1.3,1.7,78.3,2.6,1.8,0.8,0.4,1.3,0,0
198,shooting-guard,67,21.1,11.4,4.4,9.1,48.3,1.3,3.0,44.4,1.4,1.7,79.1,3.3,1.4,0.6,0.1,0.9,2,0
196,shooting-guard,70,26.6,10.8,3.5,8.7,40.4,1.2,3.3,37.3,2.5,3.0,85.6,2.7,3.1,1.0,0.1,1.2,1,0
196,shooting-guard,4,31.0,10.8,3.8,12.0,31.3,2.0,5.3,38.1,1.3,1.5,83.3,3.0,2.3,0.8,0.3,2.0,0,0
196,shooting-guard,56,23.7,9.8,4.0,8.5,47.0,0.1,0.3,27.8,1.8,2.2,81.0,2.6,1.5,0.6,0.1,1.1,0,0
183,shooting-guard,68,23.5,9.6,3.3,9.1,36.5,1.8,5.2,34.7,1.1,1.4,79.4,1.8,4.1,0.8,0.1,1.6,0,0
196,shooting-guard,23,20.9,9.3,3.9,8.1,47.6,1.1,2.5,44.8,0.4,0.6,76.9,1.5,2.4,0.8,0.2,1.4,0,0
196,shooting-guard,10,17.3,9.3,3.7,8.1,45.7,0.6,1.5,40.0,1.3,1.7,76.5,3.3,1.2,0.3,0.2,1.4,1,0
188,shooting-guard,77,29.4,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,2.6,4.3,1.2,0.1,2.0,2,0
,shooting-guard,74,21.0,9.1,3.4,7.3,46.4,0.6,1.6,37.3,1.8,2.1,84.2,2.8,1.6,0.7,0.1,0.8,0,0
193,shooting-guard,82,24.2,9.0,3.1,6.4,48.9,1.5,3.1,46.9,1.3,1.4,93.1,2.9,3.3,1.1,0.2,1.4,1,0
193,shooting-guard,82,25.1,9.0,3.5,8.3,42.1,1.4,3.5,39.2,0.6,0.7,86.2,2.5,2.2,0.7,0.1,0.9,0,0
196,shooting-guard,55,21.0,8.9,3.5,8.3,42.1,0.5,1.7,33.0,1.4,1.9,75.7,3.1,1.5,0.8,0.3,1.4,1,0
201,shooting-guard,71,24.2,8.8,2.9,6.6,43.9,1.6,3.4,46.6,1.4,1.6,89.4,2.6,1.6,0.6,0.2,0.9,1,0
185,shooting-guard,64,19.2,8.0,3.3,8.2,39.9,0.8,2.5,34.4,0.7,0.8,85.7,1.7,1.9,0.7,0.1,1.3,0,0
183,shooting-guard,60,25.2,7.9,3.1,7.9,38.5,0.8,2.7,29.4,1.0,1.5,65.9,2.2,4.7,1.3,0.1,1.6,1,0
201,shooting-guard,77,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,3.3,2.3,0.8,0.3,0.9,2,0
,shooting-guard,60,19.0,7.4,3.0,7.1,42.5,0.6,2.2,26.7,0.7,1.1,64.6,2.2,1.3,0.9,0.7,1.0,0,0
201,shooting-guard,68,24.0,7.3,3.3,6.9,48.1,0.0,0.1,0.0,0.7,1.0,68.7,3.5,1.6,0.5,0.3,1.0,1,0
196,shooting-guard,51,24.1,7.2,2.9,6.4,44.8,1.1,2.5,45.2,0.3,0.4,76.2,1.5,2.1,0.5,0.1,0.9,0,0
201,small-forward,82,40.3,26.1,8.6,19.5,44.2,2.6,6.3,40.4,6.3,7.8,80.9,6.9,3.2,1.9,1.0,2.9,17,0
198,small-forward,80,38.3,25.2,9.4,20.0,46.9,0.4,1.7,25.0,6.1,7.4,82.9,5.5,5.5,1.5,0.4,2.8,11,1
,small-forward,40,40.0,21.5,7.6,18.6,40.7,1.0,2.8,36.6,5.3,6.0,87.6,6.1,4.3,1.1,0.2,2.8,4,0
198,small-forward,76,35.3,21.4,6.9,17.4,39.7,1.1,3.9,28.7,6.5,7.6,85.8,4.1,5.3,1.0,0.5,3.5,5,0
,small-forward,71,37.3,21.2,7.7,15.9,48.4,1.8,4.4,41.6,4.0,4.5,87.6,5.3,2.5,1.1,0.2,2.0,2,0
201,small-forward,66,35.5,20.7,8.1,17.4,46.7,0.9,2.7,32.6,3.6,4.3,83.7,6.2,2.5,1.5,0.6,2.6,13,0
203,small-forward,14,36.6,16.8,5.9,13.9,42.6,0.0,0.1,0.0,4.9,5.7,86.3,8.9,4.6,0.6,0.3,2.6,5,0
201,small-forward,71,32.6,16.6,6.1,13.9,43.6,1.4,3.4,42.4,3.0,3.7,81.7,5.2,2.2,1.0,0.6,2.0,7,0
198,small-forward,78,35.8,15.1,6.0,12.1,49.5,1.8,4.1,44.4,1.3,1.6,79.8,3.8,2.2,1.0,0.5,0.9,2,0
203,small-forward,78,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,5.4,2.8,1.6,1.0,2.0,3,0
198,small-forward,81,26.6,13.3,4.9,11.4,43.2,1.6,4.3,38.1,1.8,2.3,76.5,4.1,1.6,1.0,0.3,1.3,5,0
,small-forward,55,29.9,13.2,4.9,11.6,42.3,1.0,3.1,31.2,2.5,3.7,66.7,4.9,2.3,2.6,0.7,2.1,2,0
,small-forward,75,32.3,12.4,4.8,10.3,46.4,0.2,0.8,27.1,2.7,3.2,84.8,4.7,1.4,0.9,0.4,1.4,0,0
201,small-forward,80,30.8,12.0,4.9,11.6,41.8,0.3,1.0,27.7,2.0,2.4,81.0,4.4,4.1,1.5,0.4,2.4,5,1
201,small-forward,77,24.4,11.9,4.6,9.8,47.1,1.1,3.1,37.4,1.5,1.9,78.5,4.5,1.5,0.9,0.4,1.4,3,0
201,small-forward,81,31.4,11.8,4.8,10.3,46.1,0.3,0.9,30.4,2.0,2.7,74.3,7.1,1.3,0.9,0.1,1.6,15,0
198,small-forward,63,25.6,11.4,3.7,8.4,44.3,0.7,2.2,33.1,3.2,4.0,80.1,3.7,1.8,0.7,0.3,1.8,1,0
,small-forward,79,24.2,10.8,4.7,9.7,48.3,0.0,0.0,50.0,1.4,1.9,74.7,3.7,1.2,0.7,0.2,1.2,1,0
206,small-forward,82,26.2,10.7,3.5,7.7,45.0,0.3,1.2,25.0,3.5,4.5,76.8,4.9,1.1,1.4,1.9,1.3,3,0
203,small-forward,73,30.7,10.7,3.8,10.1,37.6,0.9,3.2,28.3,2.2,2.8,79.3,5.9,2.5,1.6,0.5,1.7,7,0
198,small-forward,55,33.2,10.7,4.3,9.8,44.2,0.7,1.5,46.9,1.4,1.6,86.2,5.3,2.5,0.8,0.3,1.9,4,0
203,small-forward,62,32.2,10.6,4.0,9.7,41.1,0.9,2.9,30.5,1.8,2.4,77.4,5.2,5.9,1.6,0.6,2.8,11,0
,small-forward,80,24.6,10.1,3.6,8.6,42.2,0.8,2.1,36.8,2.1,2.9,72.6,4.5,2.0,0.7,0.4,1.0,2,0
,small-forward,59,25.3,9.9,3.6,8.5,41.9,0.9,2.9,31.0,1.8,2.6,71.2,3.7,3.6,0.8,0.3,1.9,2,0
201,small-forward,66,30.3,9.6,3.4,8.8,38.0,1.2,3.4,34.1,1.7,2.1,82.1,4.5,2.1,1.0,0.3,1.7,0,0
206,small-forward,82,27.2,9.5,3.8,7.8,48.1,0.0,0.2,15.8,1.9,3.1,62.0,5.5,2.2,0.9,1.3,2.0,4,0
196,small-forward,63,28.1,9.4,4.1,9.4,43.5,0.3,1.1,24.3,0.9,1.3,72.5,4.3,1.1,0.7,0.2,1.0,0,0
203,small-forward,29,22.5,9.0,3.9,8.5,45.3,0.1,0.2,40.0,1.2,1.7,75.0,2.7,1.3,0.8,0.4,1.2,0,0
196,small-forward,78,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,3.3,2.2,0.7,0.6,1.3,0,0
203,small-forward,20,30.3,8.6,3.3,8.4,38.9,0.9,3.2,28.1,1.2,1.5,80.0,2.4,1.6,0.6,0.2,1.2,0,0
206,small-forward,72,24.0,8.4,3.0,7.5,39.6,1.2,3.4,36.0,1.2,1.5,81.0,3.4,1.1,0.9,0.8,1.4,2,0
203,small-forward,81,26.4,8.3,3.5,7.9,44.8,0.6,2.1,31.0,0.6,0.8,66.2,6.0,1.4,0.9,0.6,1.0,10,0
201,small-forward,42,30.3,8.0,3.1,6.3,49.8,0.0,0.2,14.3,1.8,2.1,85.2,5.3,1.1,0.9,0.5,1.2,2,0
201,small-forward,82,27.9,7.9,3.1,7.4,42.1,0.8,2.5,31.3,0.9,1.0,82.4,4.7,3.5,0.8,0.3,1.6,1,0
206,small-forward,7,18.7,7.6,3.0,6.4,46.7,0.0,0.1,0.0,1.6,2.1,73.3,3.6,0.7,0.3,0.7,1.4,0,0
211,small-forward,78,21.1,7.4,2.5,5.9,43.0,0.6,1.6,36.0,1.8,2.3,77.3,3.1,0.8,0.2,0.6,1.2,1,0
198,small-forward,66,18.7,7.4,2.7,6.5,41.7,0.7,1.9,37.8,1.3,1.6,79.4,2.9,1.1,0.5,0.2,0.8,0,0
203,small-forward,68,18.9,7.1,2.9,5.3,54.7,0.0,0.1,0.0,1.3,2.0,65.7,3.5,1.4,0.7,0.3,1.3,3,0
203,small-forward,82,21.5,7.1,2.6,6.4,41.1,0.8,2.2,37.1,1.0,1.5,67.5,3.7,1.4,0.9,0.5,0.8,0,0
201,small-forward,59,28.8,7.0,2.6,6.7,38.9,0.9,2.5,37.8,0.8,1.6,47.9,2.7,1.5,1.1,0.4,1.1,0,0
,small-forward,61,20.2,6.7,2.4,5.8,41.2,1.1,2.6,42.0,0.8,1.2,68.1,3.8,1.3,0.9,0.4,1.2,0,0
,small-forward,9,15.8,6.4,2.4,4.9,50.0,0.0,0.0,0.0,1.6,2.2,70.0,2.2,0.9,0.3,0.2,0.2,0,0
196,small-forward,65,21.7,5.7,2.5,6.5,38.4,0.1,0.7,13.6,0.6,1.0,67.7,2.8,1.5,0.7,0.1,0.8,0,0
201,small-forward,40,11.8,5.7,2.1,5.2,41.1,1.0,2.6,38.5,0.4,0.5,81.0,1.3,0.5,0.3,0.2,0.6,0,0
198,small-forward,24,18.4,5.6,2.3,6.1,37.4,0.0,0.1,50.0,1.0,1.4,72.7,3.5,1.0,0.8,0.4,1.1,0,0
203,small-forward,46,10.7,5.0,2.0,4.7,43.5,0.1,0.3,38.5,0.9,1.0,87.0,1.8,0.6,0.2,0.2,0.6,0,0
198,small-forward,82,19.5,5.0,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,3.0,0.9,0.6,0.2,1.2,0,0
201,small-forward,75,22.5,4.9,2.0,4.1,47.9,0.0,0.2,8.3,0.9,1.2,75.0,4.0,0.7,1.0,0.5,0.5,2,0
,small-forward,77,17.1,4.6,1.8,4.3,42.7,0.0,0.0,0.0,1.0,1.3,76.2,2.9,1.3,0.7,0.2,0.7,0,0
201,small-forward,70,17.3,4.3,1.7,3.0,56.9,0.0,0.1,14.3,0.9,1.8,50.4,2.9,1.0,0.4,0.5,1.2,0,0
213,power-forward,76,38.0,23.4,7.9,16.6,47.7,1.8,4.6,39.7,5.8,6.8,85.3,9.9,2.4,1.1,1.0,1.9,38,0
206,power-forward,80,38.0,22.4,7.9,17.5,45.4,0.1,0.3,36.0,6.4,8.0,79.7,8.6,4.3,1.9,0.7,3.3,28,0
206,power-forward,81,42.0,22.1,8.2,20.9,39.4,2.7,8.0,34.4,3.0,4.0,74.1,8.8,5.0,1.5,0.5,3.1,29,2
206,power-forward,77,38.7,21.2,7.8,16.8,46.1,0.3,0.9,30.0,5.4,6.8,80.1,9.0,3.1,1.3,1.1,3.2,32,0
211,power-forward,81,39.2,21.2,8.1,17.3,47.0,0.5,1.4,31.9,4.4,5.5,80.1,12.1,5.2,1.2,1.6,2.8,59,0
206,power-forward,82,37.0,19.7,7.5,16.8,44.7,0.8,2.6,32.4,3.9,5.4,73.4,6.8,2.0,0.9,0.5,2.0,16,0
211,power-forward,79,37.5,19.3,7.6,16.3,46.9,1.4,4.0,36.0,2.5,3.5,73.4,8.2,1.9,1.3,1.3,1.7,25,0
206,power-forward,80,37.8,18.2,6.7,12.6,52.7,0.0,0.0,0.0,4.9,6.6,74.2,11.6,2.4,1.0,2.0,2.2,55,0
213,power-forward,82,36.7,17.6,6.7,13.0,51.8,0.0,0.1,20.0,4.1,5.8,70.9,8.9,2.7,0.5,2.1,2.7,35,0
,power-forward,71,36.4,16.8,6.4,13.7,46.8,1.7,4.5,38.9,2.3,2.8,81.0,7.0,1.7,1.5,0.6,1.4,16,0
208,power-forward,58,35.9,15.1,5.7,12.7,45.0,0.5,1.4,33.7,3.2,3.9,81.5,8.8,1.7,0.7,0.9,2.1,21,0
,power-forward,73,34.3,14.9,6.1,13.2,46.3,0.2,0.9,22.4,2.5,3.7,67.8,5.3,2.6,1.2,1.7,2.4,2,0
206,power-forward,58,30.2,14.8,5.9,11.4,51.9,0.2,0.7,31.0,2.8,3.9,70.8,7.6,1.7,0.9,1.2,2.1,12,0
,power-forward,81,30.4,14.8,5.8,13.4,43.3,1.2,3.6,34.5,1.9,2.4,80.0,7.5,2.0,0.8,0.5,1.8,18,0
206,power-forward,81,32.5,14.6,5.7,12.4,46.0,0.0,0.0,0.0,3.2,4.2,76.1,7.6,2.1,0.6,0.6,1.9,17,0
208,power-forward,80,35.7,14.6,5.7,13.4,42.5,1.4,3.8,37.8,1.8,2.6,69.4,4.8,2.5,1.1,1.2,1.9,2,0
206,power-forward,77,38.7,14.5,5.3,12.5,42.6,0.0,0.0,0.0,3.8,4.6,81.8,9.6,2.0,0.7,1.1,2.1,33,0
201,power-forward,72,34.5,14.1,5.5,11.5,47.8,0.0,0.2,0.0,3.1,4.7,66.4,7.2,1.9,1.2,0.9,2.0,10,0
,power-forward,55,31.1,14.1,5.7,11.8,48.5,0.0,0.1,12.5,2.6,4.1,63.3,6.4,1.3,0.4,0.7,2.3,2,0
206,power-forward,82,33.8,13.9,5.6,11.4,49.4,0.0,0.1,16.7,2.6,3.2,81.5,9.1,1.1,0.9,1.0,1.9,31,0
201,power-forward,78,21.8,13.6,5.3,10.3,51.0,0.0,0.1,20.0,3.1,3.8,80.5,4.1,1.2,0.6,0.3,1.8,4,0
206,power-forward,44,29.8,13.1,5.2,11.0,47.5,0.0,0.1,33.3,2.6,3.3,79.9,6.3,1.2,0.9,0.5,1.8,5,0
208,power-forward,29,34.4,13.1,5.2,12.4,41.9,0.6,2.9,19.0,2.1,3.2,65.6,6.1,5.9,0.8,1.2,3.3,4,0
206,power-forward,76,25.8,12.3,4.9,11.2,43.8,0.1,0.5,17.1,2.5,3.7,66.8,5.6,1.6,0.6,0.3,1.7,8,0
211,power-forward,43,29.1,12.0,5.2,11.3,45.9,0.0,0.0,0.0,1.6,2.9,56.9,9.4,1.0,0.7,0.5,1.7,15,0
206,power-forward,68,26.5,11.8,4.3,9.0,48.0,0.0,0.0,0.0,3.2,4.5,71.1,6.3,0.7,0.8,1.7,1.8,10,0
208,power-forward,74,26.9,11.7,4.3,10.2,42.0,1.3,3.9,32.6,1.9,2.4,79.3,4.1,1.4,0.9,0.4,1.7,0,0
206,power-forward,10,23.6,11.3,4.3,7.5,57.3,0.0,0.0,0.0,2.7,3.3,81.8,5.5,1.8,1.0,0.8,2.0,1,0
211,power-forward,81,27.0,11.3,4.7,9.6,49.0,0.0,0.1,0.0,1.9,2.8,67.4,7.4,1.1,0.7,1.5,1.7,18,0
196,power-forward,75,23.5,11.2,4.3,8.3,51.5,0.1,0.5,25.0,2.6,3.7,70.1,4.0,1.4,1.1,0.5,1.5,2,0
206,power-forward,80,30.1,11.1,4.1,9.6,42.6,2.1,5.0,42.7,0.8,0.9,83.6,4.2,1.2,0.8,0.4,0.9,1,0
208,power-forward,72,26.7,10.7,4.1,8.1,51.1,0.0,0.0,66.7,2.4,2.9,83.0,6.3,1.1,0.5,0.8,1.2,7,0
203,power-forward,82,38.3,9.6,3.9,7.6,50.5,0.0,0.0,100.0,1.9,2.7,69.7,7.9,4.2,0.7,0.3,1.6,10,0
211,power-forward,78,31.4,9.5,3.8,7.4,51.0,0.0,0.0,0.0,1.9,2.7,70.8,8.8,1.2,0.8,1.1,0.8,23,0
201,power-forward,82,21.0,9.4,3.6,7.7,46.3,0.0,0.1,8.3,2.3,3.1,72.0,6.0,0.7,0.9,0.5,1.7,5,0
,power-forward,79,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,3.7,1.8,0.8,0.6,1.4,0,0
203,power-forward,48,23.3,9.4,3.5,8.3,41.9,1.6,3.8,42.6,0.8,1.1,78.4,3.4,1.4,0.4,0.2,1.1,0,0
206,power-forward,72,31.3,9.3,4.0,8.5,46.9,0.0,0.0,0.0,1.4,1.7,84.9,8.0,1.9,0.7,0.4,1.7,17,0
198,power-forward,56,30.9,8.8,3.4,8.1,41.8,0.0,0.0,0.0,2.1,2.6,79.5,8.2,1.1,0.7,0.9,0.8,12,0
208,power-forward,73,26.0,8.8,3.3,9.1,36.6,1.2,3.7,33.0,0.9,1.2,74.4,5.7,0.7,0.2,1.8,0.6,7,0
198,power-forward,69,26.5,8.8,3.0,8.3,35.8,0.9,3.2,27.0,1.9,2.4,81.0,3.6,3.0,0.8,0.3,2.1,2,0
,power-forward,80,32.0,8.4,3.1,6.6,47.4,0.0,0.0,0.0,2.1,2.5,85.8,9.8,1.3,0.7,1.0,1.1,17,0
206,power-forward,26,31.2,8.0,2.7,7.0,39.0,0.0,0.0,0.0,2.6,4.0,65.0,10.5,0.9,0.7,0.5,1.8,9,0
206,power-forward,77,20.3,7.7,3.1,5.8,52.7,0.0,0.0,0.0,1.6,2.2,70.9,4.5,0.5,0.4,0.5,1.2,2,0
206,power-forward,68,24.1,7.6,2.8,5.7,49.0,0.0,0.0,0.0,2.0,3.0,67.6,5.7,1.1,1.1,0.4,1.0,6,0
206,power-forward,80,36.5,7.6,3.2,6.0,53.1,0.0,0.0,0.0,1.2,2.9,42.3,13.0,1.4,1.7,3.5,0.9,25,1
203,power-forward,64,17.8,7.5,3.0,6.0,50.7,0.0,0.0,0.0,1.4,2.3,63.9,4.2,0.9,0.3,0.4,0.9,3,0
203,power-forward,66,25.5,7.1,2.9,6.8,41.8,0.6,1.9,30.6,0.8,1.3,63.1,4.3,0.8,0.5,0.6,1.1,0,0
211,power-forward,57,25.3,7.1,2.9,6.4,46.4,0.0,0.2,20.0,1.2,1.3,86.8,5.3,2.6,1.1,0.4,1.5,4,0
203,power-forward,79,24.3,7.0,2.8,6.4,43.7,0.1,0.1,36.4,1.3,1.6,81.5,7.3,1.6,0.6,0.2,1.1,11,0
216,center,67,36.1,27.2,10.6,18.3,57.9,0.0,0.0,0.0,5.9,10.7,55.5,10.7,3.0,0.6,2.0,2.6,40,0
211,center,82,40.6,25.5,9.3,18.3,50.8,0.0,0.1,10.0,6.8,8.5,79.9,12.7,3.7,0.7,2.5,3.2,67,0
208,center,54,38.4,24.5,9.9,19.9,49.5,0.1,0.4,26.3,4.7,6.3,74.9,10.1,4.8,1.7,1.4,2.9,31,0
211,center,72,37.6,19.0,7.5,15.7,47.9,0.0,0.2,7.1,3.9,5.7,68.8,10.5,1.6,0.6,2.3,2.4,39,0
208,center,75,32.7,15.7,6.0,11.5,51.6,0.0,0.0,33.3,3.8,5.7,65.7,8.4,1.2,0.4,2.5,2.4,26,0
,center,77,28.0,13.9,5.0,10.3,48.4,0.0,0.0,0.0,4.0,5.0,79.7,6.9,1.3,0.8,1.8,1.8,15,0
211,center,76,29.8,13.6,4.8,9.6,49.9,0.0,0.1,42.9,3.9,5.0,77.5,8.2,2.0,1.0,0.5,1.5,19,0
